1359,1000,2287,2015-06-22T11:57:02,35.7379150391,51.386264801,51,false,1
1359,1000,2287,2015-06-22T11:57:03,35.7377891541,51.3862800598,51,false,1
1359,1000,2287,2015-06-22T11:57:04,35.7376670837,51.3862915039,50,false,1
1359,1000,2287,2015-06-22T11:57:05,35.7375450134,51.3863067627,50,false,1
1359,1000,2287,2015-06-22T11:57:06,35.7374191284,51.3863220215,49,false,1
1359,1000,2287,2015-06-22T11:57:07,35.7372970581,51.3863334656,49,false,1
1359,1000,2287,2015-06-22T11:57:08,35.7371864319,51.3863487244,46,false,1
1359,1000,2287,2015-06-22T11:57:09,35.7370758057,51.3863639832,44,false,1
1359,1000,2287,2015-06-22T11:57:10,35.7369766235,51.3863754272,41,false,1
1359,1000,2287,2015-06-22T11:57:11,35.7368850708,51.3863868713,37,false,1
1359,1000,2287,2015-06-22T11:57:12,35.7368125916,51.3863983154,31,false,1
1359,1000,2287,2015-06-22T11:57:13,35.736743927,51.3864097595,29,false,1
1359,1000,2287,2015-06-22T11:57:14,35.7366752625,51.386428833,28,false,1
1359,1000,2287,2015-06-22T11:57:15,35.7365951538,51.3864555359,31,false,1
1359,1000,2287,2015-06-22T11:57:16,35.7364997864,51.3864822388,36,false,1
1359,1000,2287,2015-06-22T11:57:17,35.7364082336,51.386516571,39,false,1
1359,1000,2287,2015-06-22T11:57:18,35.7363090515,51.3865432739,39,false,1
1359,1000,2287,2015-06-22T11:57:19,35.7362136841,51.3865432739,40,false,1
1359,1000,2287,2015-06-22T11:57:20,35.7361106873,51.3865737915,42,false,1
1359,1000,2287,2015-06-22T11:57:21,35.7360038757,51.3865890503,41,false,1
1359,1000,2287,2015-06-22T11:57:22,35.7359008789,51.3866119385,41,false,1
1359,1000,2287,2015-06-22T11:57:23,35.7358055115,51.386631012,40,false,1
1359,1000,2287,2015-06-22T11:57:24,35.735710144,51.3866424561,40,false,1
1359,1000,2287,2015-06-22T11:57:25,35.7356109619,51.3866500854,40,false,1
1359,1000,2287,2015-06-22T11:57:26,35.7355041504,51.3866462708,40,false,1
1359,1000,2287,2015-06-22T11:57:27,35.735408783,51.3866348267,39,false,1
1359,1000,2287,2015-06-22T11:57:29,35.7352294922,51.3866081238,34,false,1
1359,1000,2287,2015-06-22T11:57:30,35.7351493835,51.3865852356,33,false,1
1359,1000,2287,2015-06-22T11:57:31,35.7350769043,51.3865585327,34,false,1
1359,1000,2287,2015-06-22T11:57:32,35.734992981,51.3865356445,33,false,1
1359,1000,2287,2015-06-22T11:57:33,35.7349205017,51.3865089417,33,false,1
1359,1000,2287,2015-06-22T11:57:34,35.7348327637,51.3864822388,36,false,1
1359,1000,2287,2015-06-22T11:57:35,35.7347412109,51.3864593506,35,false,1
1359,1000,2287,2015-06-22T11:57:36,35.734664917,51.3864479065,34,false,1
1359,1000,2287,2015-06-22T11:57:37,35.734577179,51.3864479065,33,false,1
1359,1000,2287,2015-06-22T11:57:38,35.734500885,51.3864555359,33,false,1
1359,1000,2287,2015-06-22T11:57:39,35.7344169617,51.3864746094,33,false,1
1359,1000,2287,2015-06-22T11:57:41,35.7342529297,51.3864936829,33,false,1
1359,1000,2287,2015-06-22T11:57:42,35.7341766357,51.3865127563,32,false,1
1359,1000,2287,2015-06-22T11:57:43,35.7341003418,51.3865203857,30,false,1
1359,1000,2287,2015-06-22T11:57:44,35.7340240479,51.3865432739,30,false,1
1359,1000,2287,2015-06-22T11:57:45,35.7339515686,51.3865623474,30,false,1
1359,1000,2287,2015-06-22T11:57:46,35.7338905334,51.3865890503,28,false,1
1359,1000,2287,2015-06-22T11:57:47,35.7338218689,51.3866119385,29,false,1
1359,1000,2287,2015-06-22T11:57:48,35.7337188721,51.3866119385,32,false,1
1359,1000,2287,2015-06-22T11:57:49,35.7336425781,51.3866271973,32,false,1
1359,1000,2287,2015-06-22T11:57:50,35.7335243225,51.3866081238,34,false,1
1359,1000,2287,2015-06-22T11:57:51,35.7334403992,51.3866004944,30,false,1
1359,1000,2287,2015-06-22T11:57:52,35.7333717346,51.3866043091,30,false,1
1359,1000,2287,2015-06-22T11:57:53,35.7333106995,51.3866424561,24,false,1
1359,1000,2287,2015-06-22T11:57:54,35.7332458496,51.3866729736,26,false,1
1359,1000,2287,2015-06-22T11:57:55,35.7331848145,51.3866920471,25,false,1
1359,1000,2287,2015-06-22T11:57:56,35.7331237793,51.38671875,26,false,1
1359,1000,2287,2015-06-22T11:57:57,35.7330665588,51.3867301941,25,false,1
1359,1000,2287,2015-06-22T11:57:58,35.7330093384,51.3867301941,25,false,1
1359,1000,2287,2015-06-22T11:58:00,35.7328872681,51.386756897,25,false,1
1359,1000,2287,2015-06-22T11:58:02,35.7327384949,51.3867797852,28,false,1
1359,1000,2287,2015-06-22T11:58:03,35.7326698303,51.3867950439,28,false,1
1359,1000,2287,2015-06-22T11:58:04,35.7325973511,51.3868293762,29,false,1
1359,1000,2287,2015-06-22T11:58:05,35.7325286865,51.3868560791,29,false,1
1359,1000,2287,2015-06-22T11:58:06,35.7324638367,51.3868865967,29,false,1
1359,1000,2287,2015-06-22T11:58:07,35.7323913574,51.3869094849,29,false,1
1359,1000,2287,2015-06-22T11:58:08,35.7323150635,51.3869476318,30,false,1
1359,1000,2287,2015-06-22T11:58:09,35.7322425842,51.3869743347,30,false,1
1359,1000,2287,2015-06-22T11:58:10,35.7321434021,51.3869934082,36,false,1
1359,1000,2287,2015-06-22T11:58:11,35.7320556641,51.3870201111,37,false,1
1359,1000,2287,2015-06-22T11:58:12,35.7319641113,51.3870315552,37,false,1
1359,1000,2287,2015-06-22T11:58:13,35.7318840027,51.3870582581,39,false,1
1359,1000,2287,2015-06-22T11:58:14,35.7317848206,51.3870697021,38,false,1
1359,1000,2287,2015-06-22T11:58:15,35.7316932678,51.387096405,38,false,1
1359,1000,2287,2015-06-22T11:58:16,35.7316093445,51.3871231079,38,false,1
1359,1000,2287,2015-06-22T11:58:17,35.7315101624,51.3871536255,43,false,1
1359,1000,2287,2015-06-22T11:58:18,35.7314071655,51.387172699,44,false,1
1359,1000,2287,2015-06-22T11:58:19,35.731300354,51.3871917725,43,false,1
1359,1000,2287,2015-06-22T11:58:20,35.7312011719,51.3872299194,43,false,1
1359,1000,2287,2015-06-22T11:58:21,35.7310905457,51.3872642517,43,false,1
1359,1000,2287,2015-06-22T11:58:22,35.7309837341,51.3872947693,42,false,1
1359,1000,2287,2015-06-22T11:58:23,35.7308807373,51.3873138428,41,false,1
1359,1000,2287,2015-06-22T11:58:24,35.7307777405,51.387348175,40,false,1
1359,1000,2287,2015-06-22T11:58:25,35.730682373,51.3873825073,41,false,1
1359,1000,2287,2015-06-22T11:58:26,35.7305793762,51.3874168396,42,false,1
1359,1000,2287,2015-06-22T11:58:27,35.7304801941,51.3874397278,40,false,1
1359,1000,2287,2015-06-22T11:58:29,35.7302780151,51.3874893188,40,false,1
1359,1000,2287,2015-06-22T11:58:30,35.7301902771,51.3875160217,38,false,1
1359,1000,2287,2015-06-22T11:58:31,35.7300949097,51.3875350952,38,false,1
1359,1000,2287,2015-06-22T11:58:32,35.7300109863,51.3875541687,38,false,1
1359,1000,2287,2015-06-22T11:58:33,35.7299232483,51.387588501,38,false,1
1359,1000,2287,2015-06-22T11:58:34,35.7298469543,51.3876037598,33,false,1
1359,1000,2287,2015-06-22T11:58:35,35.7297515869,51.3876266479,30,false,1
1359,1000,2287,2015-06-22T11:58:36,35.729675293,51.3876495361,31,false,1
1359,1000,2287,2015-06-22T11:58:37,35.7296104431,51.3876571655,25,false,1
1359,1000,2287,2015-06-22T11:58:38,35.729549408,51.3876800537,25,false,1
1359,1000,2287,2015-06-22T11:58:39,35.7295074463,51.3876953125,17,false,1
1359,1000,2287,2015-06-22T11:58:40,35.7294502258,51.3877029419,19,false,1
1359,1000,2287,2015-06-22T11:58:41,35.7293930054,51.3877182007,19,false,1
1359,1000,2287,2015-06-22T11:58:42,35.7293434143,51.3877220154,19,false,1
1359,1000,2287,2015-06-22T11:58:43,35.7292900085,51.3877220154,19,false,1
1359,1000,2287,2015-06-22T11:58:44,35.7292518616,51.3877334595,16,false,1
1359,1000,2287,2015-06-22T11:58:45,35.7292175293,51.3877487183,16,false,1
1359,1000,2287,2015-06-22T11:58:46,35.7291603088,51.3877601624,18,false,1
1359,1000,2287,2015-06-22T11:58:47,35.7290992737,51.3877830505,21,false,1
1359,1000,2287,2015-06-22T11:58:48,35.7290458679,51.3877868652,24,false,1
1359,1000,2287,2015-06-22T11:58:49,35.7289924622,51.3877906799,24,false,1
1359,1000,2287,2015-06-22T11:58:50,35.7289390564,51.3878097534,22,false,1
1359,1000,2287,2015-06-22T11:58:51,35.7288970947,51.3878211975,22,false,1
1359,1000,2287,2015-06-22T11:58:52,35.7288475037,51.3878326416,21,false,1
1359,1000,2287,2015-06-22T11:58:53,35.7287902832,51.3878517151,21,false,1
1359,1000,2287,2015-06-22T11:58:54,35.7287368774,51.3878707886,23,false,1
1359,1000,2287,2015-06-22T11:58:55,35.7286872864,51.3878746033,23,false,1
1359,1000,2287,2015-06-22T11:58:56,35.7286338806,51.3878860474,23,false,1
1359,1000,2287,2015-06-22T11:58:57,35.7285804749,51.3879165649,23,false,1
1359,1000,2287,2015-06-22T11:58:58,35.7285118103,51.3879203796,25,false,1
1359,1000,2287,2015-06-22T11:58:59,35.7284317017,51.3879394531,26,false,1
1359,1000,2287,2015-06-22T11:59:00,35.7283630371,51.3879432678,29,false,1
1359,1000,2287,2015-06-22T11:59:01,35.7282829285,51.3879623413,31,false,1
1359,1000,2287,2015-06-22T11:59:02,35.7282028198,51.3879776001,31,false,1
1359,1000,2287,2015-06-22T11:59:03,35.7281265259,51.3879890442,31,false,1
1359,1000,2287,2015-06-22T11:59:04,35.7280387878,51.3880195618,34,false,1
1359,1000,2287,2015-06-22T11:59:05,35.7279472351,51.3880233765,34,false,1
1359,1000,2287,2015-06-22T11:59:06,35.7278823853,51.3880310059,31,false,1
1359,1000,2287,2015-06-22T11:59:07,35.7278175354,51.3880500793,29,false,1
1359,1000,2287,2015-06-22T11:59:08,35.7277984619,51.3880729675,20,false,1
1359,1000,2287,2015-06-22T11:59:09,35.7277641296,51.3880958557,17,false,1
1359,1000,2287,2015-06-22T11:59:10,35.7277412415,51.3880958557,9,false,1
1359,1000,2287,2015-06-22T11:59:11,35.7277107239,51.3881072998,9,false,1
1359,1000,2287,2015-06-22T11:59:12,35.7277069092,51.3881149292,9,false,1
1359,1000,2287,2015-06-22T11:59:13,35.7276687622,51.3881072998,11,false,1
1359,1000,2287,2015-06-22T11:59:14,35.7276420593,51.3881149292,13,false,1
1359,1000,2287,2015-06-22T11:59:15,35.7276039124,51.3881263733,16,false,1
1359,1000,2287,2015-06-22T11:59:16,35.7275619507,51.3881378174,16,false,1
1359,1000,2287,2015-06-22T11:59:17,35.727519989,51.3881530762,17,false,1
1359,1000,2287,2015-06-22T11:59:18,35.7274742126,51.3881607056,18,false,1
1359,1000,2287,2015-06-22T11:59:19,35.7274284363,51.3881721497,17,false,1
1359,1000,2287,2015-06-22T11:59:20,35.7273902893,51.3881797791,15,false,1
1359,1000,2287,2015-06-22T11:59:21,35.727355957,51.3881912231,15,false,1
1359,1000,2287,2015-06-22T11:59:22,35.7273101807,51.3882026672,17,false,1
1359,1000,2287,2015-06-22T11:59:23,35.7272605896,51.3882102966,19,false,1
1359,1000,2287,2015-06-22T11:59:24,35.7272148132,51.388217926,20,false,1
1359,1000,2287,2015-06-22T11:59:25,35.7271575928,51.3882293701,20,false,1
1359,1000,2287,2015-06-22T11:59:26,35.7271156311,51.3882408142,18,false,1
1359,1000,2287,2015-06-22T11:59:27,35.7270736694,51.3882522583,17,false,1
1359,1000,2287,2015-06-22T11:59:28,35.7270278931,51.3882713318,17,false,1
1359,1000,2287,2015-06-22T11:59:29,35.7269821167,51.3882827759,20,false,1
1359,1000,2287,2015-06-22T11:59:30,35.7269325256,51.3882865906,20,false,1
1359,1000,2287,2015-06-22T11:59:31,35.7268829346,51.38829422,20,false,1
1359,1000,2287,2015-06-22T11:59:32,35.7268371582,51.3882980347,20,false,1
1359,1000,2287,2015-06-22T11:59:33,35.7267913818,51.3883094788,19,false,1
1359,1000,2287,2015-06-22T11:59:34,35.7267456055,51.3883171082,18,false,1
1359,1000,2287,2015-06-22T11:59:35,35.7267036438,51.3883285522,18,false,1
1359,1000,2287,2015-06-22T11:59:36,35.7266540527,51.3883399963,21,false,1
1359,1000,2287,2015-06-22T11:59:37,35.7265930176,51.3883514404,23,false,1
1359,1000,2287,2015-06-22T11:59:38,35.7265396118,51.3883552551,26,false,1
1359,1000,2287,2015-06-22T11:59:39,35.7264709473,51.3883743286,29,false,1
1359,1000,2287,2015-06-22T11:59:40,35.7263946533,51.3883895874,31,false,1
1359,1000,2287,2015-06-22T11:59:41,35.7263145447,51.3884048462,32,false,1
1359,1000,2287,2015-06-22T11:59:42,35.7262382507,51.3884124756,32,false,1
1359,1000,2287,2015-06-22T11:59:43,35.7261619568,51.3884315491,31,false,1
1359,1000,2287,2015-06-22T11:59:44,35.7260856628,51.3884429932,30,false,1
1359,1000,2287,2015-06-22T11:59:45,35.7260246277,51.3884506226,26,false,1
1359,1000,2287,2015-06-22T11:59:47,35.7259025574,51.3884735107,25,false,1
1359,1000,2287,2015-06-22T11:59:48,35.7258338928,51.3884963989,29,false,1
1359,1000,2287,2015-06-22T11:59:49,35.7257575989,51.3885269165,31,false,1
1359,1000,2287,2015-06-22T11:59:50,35.7256774902,51.3885536194,32,false,1
1359,1000,2287,2015-06-22T11:59:51,35.7255973816,51.3885765076,35,false,1
1359,1000,2287,2015-06-22T11:59:52,35.7255172729,51.3885917664,35,false,1
1359,1000,2287,2015-06-22T11:59:53,35.7254219055,51.3886032104,38,false,1
1359,1000,2287,2015-06-22T11:59:54,35.7253227234,51.3886222839,40,false,1
1359,1000,2287,2015-06-22T11:59:55,35.7252235413,51.3886451721,42,false,1
1359,1000,2287,2015-06-22T11:59:56,35.7251205444,51.3886566162,42,false,1
1359,1000,2287,2015-06-22T11:59:57,35.7250137329,51.3886833191,43,false,1
1359,1000,2287,2015-06-22T11:59:58,35.7249069214,51.3887023926,43,false,1
1359,1000,2287,2015-06-22T11:59:59,35.7247924805,51.3886871338,43,false,1
1359,1000,2287,2015-06-22T12:00:00,35.7246742249,51.3887138367,42,false,1
1359,1000,2287,2015-06-22T12:00:01,35.724571228,51.3887405396,43,false,1
1359,1000,2287,2015-06-22T12:00:02,35.7244682312,51.3887367249,44,false,1
1359,1000,2287,2015-06-22T12:00:03,35.7243614197,51.3887519836,44,false,1
1359,1000,2287,2015-06-22T12:00:04,35.7242469788,51.3887481689,44,false,1
1359,1000,2287,2015-06-22T12:00:05,35.7241287231,51.3887481689,44,false,1
1359,1000,2287,2015-06-22T12:00:06,35.7240219116,51.3887519836,44,false,1
1359,1000,2287,2015-06-22T12:00:07,35.7239151001,51.3887557983,43,false,1
1359,1000,2287,2015-06-22T12:00:08,35.723815918,51.3887519836,40,false,1
1359,1000,2287,2015-06-22T12:00:09,35.723739624,51.3887443542,37,false,1
1359,1000,2287,2015-06-22T12:00:10,35.723651886,51.3887176514,35,false,1
1359,1000,2287,2015-06-22T12:00:11,35.7235832214,51.3887557983,31,false,1
1359,1000,2287,2015-06-22T12:00:12,35.7235107422,51.3887710571,30,false,1
1359,1000,2287,2015-06-22T12:00:14,35.7233924866,51.3887290955,26,false,1
1359,1000,2287,2015-06-22T12:00:15,35.7233467102,51.3886451721,28,false,1
1359,1000,2287,2015-06-22T12:00:16,35.7232971191,51.3885803223,28,false,1
1359,1000,2287,2015-06-22T12:00:17,35.7232551575,51.3885116577,28,false,1
1359,1000,2287,2015-06-22T12:00:18,35.7232246399,51.3884277344,29,false,1
1359,1000,2287,2015-06-22T12:00:19,35.7232131958,51.388343811,30,false,1
1359,1000,2287,2015-06-22T12:00:21,35.723236084,51.3881072998,36,false,1
1359,1000,2287,2015-06-22T12:00:22,35.7232513428,51.3879966736,34,false,1
1359,1000,2287,2015-06-22T12:00:23,35.7232513428,51.3879051208,35,false,1
1359,1000,2287,2015-06-22T12:00:24,35.7232589722,51.3877983093,37,false,1
1359,1000,2287,2015-06-22T12:00:25,35.723274231,51.3876838684,38,false,1
1359,1000,2287,2015-06-22T12:00:26,35.723285675,51.3875465393,43,false,1
1359,1000,2287,2015-06-22T12:00:27,35.7233047485,51.3874092102,44,false,1
1359,1000,2287,2015-06-22T12:00:28,35.723323822,51.3872642517,48,false,1
1359,1000,2287,2015-06-22T12:00:29,35.7233505249,51.3871154785,49,false,1
1359,1000,2287,2015-06-22T12:00:30,35.723361969,51.3869667053,51,false,1
1359,1000,2287,2015-06-22T12:00:31,35.7233848572,51.386806488,52,false,1
1359,1000,2287,2015-06-22T12:00:32,35.7234306335,51.3864936829,52,false,1
1359,1000,2287,2015-06-22T12:00:34,35.7234573364,51.3863296509,53,false,1
1359,1000,2287,2015-06-22T12:00:35,35.723487854,51.3861808777,50,false,1
1359,1000,2287,2015-06-22T12:00:36,35.7235183716,51.3860435486,47,false,1
1359,1000,2287,2015-06-22T12:00:37,35.7235412598,51.3859062195,45,false,1
1359,1000,2287,2015-06-22T12:00:38,35.7235603333,51.3857650757,45,false,1
1359,1000,2287,2015-06-22T12:00:39,35.7235870361,51.3856277466,46,false,1
1359,1000,2287,2015-06-22T12:00:40,35.7236175537,51.3854942322,45,false,1
1359,1000,2287,2015-06-22T12:00:41,35.7236480713,51.3853569031,43,false,1
1359,1000,2287,2015-06-22T12:00:42,35.7236862183,51.3852348328,43,false,1
1359,1000,2287,2015-06-22T12:00:43,35.7237129211,51.3851051331,42,false,1
1359,1000,2287,2015-06-22T12:00:44,35.7237358093,51.3849983215,36,false,1
1359,1000,2287,2015-06-22T12:00:45,35.7237586975,51.3848838806,34,false,1
1359,1000,2287,2015-06-22T12:00:46,35.7237815857,51.3847846985,35,false,1
1359,1000,2287,2015-06-22T12:00:47,35.7238044739,51.3846817017,36,false,1
1359,1000,2287,2015-06-22T12:00:48,35.7238273621,51.3845672607,36,false,1
1359,1000,2287,2015-06-22T12:00:49,35.723865509,51.384475708,32,false,1
1359,1000,2287,2015-06-22T12:00:50,35.7238960266,51.3843841553,32,false,1
1359,1000,2287,2015-06-22T12:00:51,35.7239112854,51.3842849731,34,false,1
1359,1000,2287,2015-06-22T12:00:52,35.7239379883,51.384185791,34,false,1
1359,1000,2287,2015-06-22T12:00:53,35.7239646912,51.3840827942,35,false,1
1359,1000,2287,2015-06-22T12:00:54,35.7240066528,51.3839683533,37,false,1
1359,1000,2287,2015-06-22T12:00:55,35.7240409851,51.3838653564,38,false,1
1359,1000,2287,2015-06-22T12:00:56,35.7240829468,51.3837280273,42,false,1
1359,1000,2287,2015-06-22T12:00:57,35.7241249084,51.3835945129,43,false,1
1359,1000,2287,2015-06-22T12:00:58,35.7241706848,51.3834571838,44,false,1
1359,1000,2287,2015-06-22T12:00:59,35.7242126465,51.3833351135,46,false,1
1359,1000,2287,2015-06-22T12:01:00,35.7242660522,51.3832092285,47,false,1
1359,1000,2287,2015-06-22T12:01:01,35.7243080139,51.3830718994,47,false,1
1359,1000,2287,2015-06-22T12:01:02,35.7243499756,51.3829345703,48,false,1
1359,1000,2287,2015-06-22T12:01:03,35.7244110107,51.3828048706,51,false,1
1359,1000,2287,2015-06-22T12:01:04,35.7244644165,51.3826599121,52,false,1
1359,1000,2287,2015-06-22T12:01:05,35.7245178223,51.3825149536,52,false,1
1359,1000,2287,2015-06-22T12:01:06,35.7245864868,51.3823738098,54,false,1
1359,1000,2287,2015-06-22T12:01:07,35.7246513367,51.3822174072,55,false,1
1359,1000,2287,2015-06-22T12:01:08,35.7247161865,51.3820724487,55,false,1
1359,1000,2287,2015-06-22T12:01:10,35.7248382568,51.3817749023,54,false,1
1359,1000,2287,2015-06-22T12:01:11,35.7248954773,51.3816299438,53,false,1
1359,1000,2287,2015-06-22T12:01:12,35.7249526978,51.3814888,51,false,1
1359,1000,2287,2015-06-22T12:01:13,35.7250137329,51.3813476562,51,false,1
1359,1000,2287,2015-06-22T12:01:14,35.7250747681,51.3812141418,50,false,1
1359,1000,2287,2015-06-22T12:01:15,35.7251358032,51.381072998,52,false,1
1359,1000,2287,2015-06-22T12:01:16,35.7251968384,51.3809242249,54,false,1
1359,1000,2287,2015-06-22T12:01:17,35.7252616882,51.3807754517,55,false,1
